store_name,date,price,sales,product_id,product_name,category,customer_id,customer_name,region,payment_method,discount,stock_quantity
"vazquez, johnson and dalton",23/10/2019,,,1253,Chocolate!!,Roupas,1691,brandon hamilton,SP,Cartão,,24.0
henry-oconnor,2007-11-12,301.77,,1254,Chocolate,Alimentos,1923,jeffrey castillo,RJ,Cartão,,
Guzman Inc,2001-10-12,,,1255,Smartphone ,Roupas,7580,Nathan Hill,RJ,Cartão,,
"Day, Bender and Herrera",2015-09-22,228.08,,1256,Chocolate,Alimentos,5657,Barbara Simmons,SP,Cartão,-3.04,53.0
"Ferguson, Gonzalez and Hall Str.",2013-03-07 10:33:07,,,1257,Smartphone,Alimentos,5931,William Porter,RS,Boleto,27.39,
Crawford PLC,2001-07-10,,-28.0,1258,Smartphone,Roupas,5598,Brandi Orr,SP,Pix,,22.0
Ramirez-Barr,14/06/1980,,171.0,1259,Camisa!!,Roupas,4566,john buck,SP,Pix,-8.41,82.0
Williams-Kennedy,20/02/1980,234.11,,1260,Tênis ,Roupas,7840,Christopher May,RJ,Pix,,23.0
neal ltd,07/05/1978,,-26.0,1261,Notebook ,Alimentos,4599,Amanda Floyd,BA,cartao,,85.0
Barnett-Wright,1986-01-27 03:36:27,,190.0,1262,Camisa!!,Eletrônicos,8807,Sean Lewis,RJ,cartao,,95.0
tucker-williams,1989-03-27,,,1263,Chocolate ,Alimentos,1463,alexis griffin,RJ,Pix,,41.0
"Greene, White and Harper Str.",2002-06-24 07:46:43,66.85,40.0,1264,Café ,Roupas,2218,Bryan Brady,BA,Boleto,-5.88,
Martin-Morris Str.,2010-12-28 08:18:57,121.66,,1265,Chocolate,Alimentos,9700,Dwayne Olson,RS,Boleto,27.7,15.0
"Forbes, Johnson and Humphrey",29/06/1989,336.78,-22.0,1266,Tênis!!,Alimentos,3842,Jeremy Hernandez,MG,Boleto,5.11,90.0
Taylor Group,29/07/1997,,,1267,Café!!,Roupas,1933,Anna Rice,RS,Cartão,,23.0
Avery and Sons Str.,1973-06-18 20:50:40,,177.0,1268,Camisa,Roupas,4233,Dennis Thomas,SP,Cartão,,
Wood-Wilson,08/04/2006,,73.0,1269,Chocolate!!,Roupas,5477,eric webb,SP,Pix,18.83,31.0
nelson-cantrell,31/01/1986,432.12,,1270,Tênis,Eletrônicos,7333,Jennifer Hayes,SP,cartao,29.57,13.0
Sheppard Inc,2022-03-21,,61.0,1271,Notebook,Roupas,4841,Donna Moore,RJ,cartao,-7.8,
Johnson LLC,2002-01-23,99.31,,1272,Notebook!!,Roupas,8452,Miss Sheri Holland DVM,BA,Cartão,,
Dunlap-Payne Str.,2004-03-14 00:11:52,,195.0,1273,Camisa,Alimentos,5508,Diana Pineda,RS,Cartão,,
"Bond, Hampton and White",1994-06-21 20:55:07,483.11,,1274,Tênis ,Roupas,1776,Sheena Davenport,BA,Cartão,6.66,
"Brown, Simmons and Burch Str.",04/05/1975,,37.0,1275,Notebook!!,Alimentos,1960,jennifer martin,BA,Boleto,,
"Dominguez, Goodman and Baker",2005-01-20,,,1276,Tênis!!,Alimentos,9443,Allen Adams,MG,Pix,,
Murray-Hanson Str.,1979-08-15 08:58:31,,79.0,1277,Tênis ,Roupas,3921,Jennifer Perez,MG,Cartão,,60.0
Mcfarland Ltd Str.,1997-06-30 14:09:02,,189.0,1278,Camisa,Alimentos,3120,Jared Rose,RS,Cartão,,93.0
"Waters, Tucker and Hicks Str.",1995-03-13 00:16:59,,91.0,1279,Café ,Alimentos,4259,Kristin Lowe,RJ,Boleto,,
Dean Inc,2020-06-20 15:27:56,-1.8,37.0,1280,Tênis,Eletrônicos,7535,Kenneth Ryan,SP,Boleto,,44.0
"Garrison, Williams and Taylor Str.",27/06/1977,,145.0,1281,Notebook!!,Eletrônicos,5187,sherry nguyen,SP,Cartão,17.88,
Cruz Group,2013-05-06,32.42,121.0,1282,Chocolate!!,Eletrônicos,7946,olivia graves,BA,cartao,21.61,81.0
Johnson-Barton,1979-01-28,,38.0,1283,Notebook!!,Alimentos,2300,Andrew Rhodes,RJ,Boleto,-1.01,11.0
"Glenn, Stokes and Higgins",2015-02-01 12:42:56,459.45,,1284,Smartphone ,Eletrônicos,4386,Jennifer Sosa,RS,Boleto,-3.14,
richards-stuart,1973-10-29 13:35:42,-57.93,,1285,Chocolate ,Roupas,5941,Matthew Harris,BA,Cartão,17.23,90.0
mccullough group,2006-09-09,,111.0,1286,Chocolate ,Alimentos,6201,Donna Sanchez,BA,cartao,9.28,71.0
"Williams, Stein and Estrada Str.",24/10/2023,,,1287,Camisa!!,Alimentos,6428,Tiffany Bennett,BA,cartao,26.65,
"Wright, Sullivan and Vargas",1981-07-26,-72.81,193.0,1288,Tênis ,Roupas,7029,Andrea Waters,RJ,Pix,-3.41,
Mcdowell LLC,06/03/2017,410.78,175.0,1289,Café!!,Roupas,4684,Maxwell Young,RJ,Pix,,92.0
Rogers-Barnes,07/08/1994,,125.0,1290,Camisa!!,Alimentos,6143,Monica Kline,MG,Boleto,,
"Hudson, Meyer and Hernandez Str.",1981-05-12 23:21:59,,122.0,1291,Chocolate ,Alimentos,7494,Brent Calderon DDS,MG,Pix,18.46,
gill and sons,1990-10-21,,166.0,1292,Chocolate ,Roupas,5424,bonnie hernandez,MG,cartao,4.36,
"Jackson, Griffin and Decker Str.",1987-08-29,385.8,21.0,1293,Chocolate ,Eletrônicos,2250,sean walton,RS,Boleto,,11.0
Gonzalez-Murray,22/01/2025,310.76,,1294,Camisa!!,Roupas,4326,kimberly mitchell,RS,Cartão,25.62,63.0
Miller-Zhang,2008-09-15,337.03,,1295,Chocolate!!,Eletrônicos,5329,todd martin,SP,Cartão,15.87,97.0
Rocha-Woods,2011-04-19,,,1296,Chocolate ,Alimentos,6493,Andrew Adkins,SP,cartao,,
"Nunez, Taylor and Bryant Str.",1974-05-17 20:01:28,,,1297,Café,Eletrônicos,3365,Natalie Wright,RS,Cartão,,
Taylor-Silva Str.,10/07/1993,461.0,-7.0,1298,Smartphone!!,Roupas,1011,Zachary Harris,RS,Boleto,-8.83,5.0
Mccarthy-Collier Str.,2010-03-12 14:38:00,-36.06,,1299,Notebook!!,Alimentos,5281,emily davenport,RJ,Cartão,,
Larson-Phillips,2007-11-28,,196.0,1300,Tênis!!,Eletrônicos,5494,Lisa Vincent,RJ,Cartão,,14.0
Velasquez Inc,2024-06-11,436.74,,1301,Notebook ,Eletrônicos,7039,rose taylor,RJ,Pix,27.89,
Brown-Bates,2012-09-05 07:55:15,-43.47,,1302,Camisa,Eletrônicos,5529,Peggy Lee,SP,Pix,,65.0
"Jackson, Klein and Gallagher",2010-10-01,,,1303,Notebook,Eletrônicos,8680,Alyssa Montgomery,SP,Cartão,25.31,
Brown PLC,15/04/2001,,101.0,1304,Camisa ,Eletrônicos,9229,Mrs. Danielle Arnold,SP,Cartão,,31.0
"Morrison, Williams and Brady",1996-04-10,318.15,-42.0,1305,Tênis,Alimentos,6868,lori smith,BA,cartao,,66.0
"Lopez, Hill and Vaughn Str.",09/03/1991,306.28,93.0,1306,Café ,Roupas,3012,Don Anderson,BA,Boleto,20.61,
martin-james,1996-06-08 15:27:54,,35.0,1307,Café!!,Alimentos,7075,Francisco Long,MG,Cartão,,
Patterson-Reyes Str.,1985-09-26,,46.0,1308,Camisa,Eletrônicos,7338,elizabeth rice,BA,Cartão,-4.66,40.0
Wilson-May,1972-11-29,,,1309,Smartphone ,Eletrônicos,2952,Michael Adams,RJ,Boleto,,37.0
Moore PLC Str.,2021-07-19,,,1310,Café!!,Roupas,4003,christopher harris,BA,Pix,-1.29,95.0
clark plc,1990-05-06,,30.0,1311,Café,Roupas,7431,Darrell Potts,MG,Pix,23.77,91.0
Benjamin-Luna,1988-06-23 09:57:04,105.05,16.0,1312,Notebook,Alimentos,6097,Melvin Stone Jr.,RJ,cartao,,
"Grant, Jensen and Frazier",04/07/1973,,,1313,Notebook ,Alimentos,2977,danny smith,RJ,Pix,,
miller-pollard,11/01/2005,-53.11,,1314,Camisa!!,Alimentos,2079,Susan Norris,RS,cartao,,62.0
Davis-Bates Str.,2002-04-21,473.68,40.0,1315,Camisa ,Roupas,8677,Angela Schmidt,MG,cartao,13.81,47.0
,2018-05-15,79.04,147.0,1316,Chocolate ,Eletrônicos,8355,Christopher Bradley,BA,Boleto,-7.06,63.0
hall ltd,17/04/2009,,77.0,1317,Tênis ,Alimentos,2959,Anna Aguilar,BA,cartao,,
Jones and Sons,1979-10-01 23:57:28,,,1318,Notebook ,Alimentos,2780,Ashley Murray,BA,Cartão,-6.71,
riley ltd,2013-03-25 13:06:39,334.42,,1319,Smartphone,Eletrônicos,9960,raymond mccullough,MG,Boleto,11.74,83.0
Benson-Joyce,2016-10-16 09:46:15,-84.65,31.0,1320,Smartphone!!,Eletrônicos,1389,David Lambert,RS,Cartão,25.41,97.0
Gregory Ltd Str.,1972-10-08,,16.0,1321,Tênis!!,Roupas,5346,Timothy Chang,SP,Boleto,-7.28,
barker-cook,2019-05-27,469.71,,1322,Camisa ,Eletrônicos,9472,Gabrielle Wallace,SP,Cartão,,-1.0
"Kemp, Chang and Adams",2011-07-15 17:16:47,,,1323,Camisa!!,Alimentos,4950,matthew arellano,RS,Boleto,,37.0
Edwards Group Str.,1997-05-23 21:53:53,,,1324,Café ,Roupas,7802,Sandra Nguyen,BA,Cartão,-9.59,21.0
Cruz Group Str.,1975-05-10 02:34:41,172.78,107.0,1325,Café!!,Roupas,6151,melissa harris,RJ,Boleto,3.09,
hansen-rice,2014-10-02 13:04:22,,93.0,1326,Tênis!!,Roupas,9152,Rebecca Bowman,RJ,Cartão,11.34,97.0
aguilar-smith,14/09/1993,,187.0,1327,Camisa,Eletrônicos,9823,stephen cunningham dvm,BA,Cartão,15.73,91.0
"Ellis, Madden and Vincent Str.",1974-04-16,4.61,-7.0,1328,Smartphone,Roupas,7679,Chelsea Taylor,RS,Boleto,,
"Weaver, Steele and Cole",2002-10-11 10:58:43,,,1329,Tênis ,Alimentos,7564,Adam Smith,MG,Pix,2.91,
Collins LLC Str.,2022-11-12,194.37,,1330,Camisa ,Alimentos,7475,Matthew Fisher,BA,Boleto,28.47,
powers inc,1994-02-10,,,1331,Tênis,Alimentos,9794,Michael Clayton,RJ,Boleto,,
Miranda Inc Str.,12/01/1975,38.12,182.0,1332,Tênis!!,Roupas,5957,John Sullivan,MG,cartao,,
Gonzalez LLC Str.,2001-06-29 10:56:04,,,1333,Chocolate ,Alimentos,4256,Michelle Nelson,SP,cartao,,
Wood-Conner,16/08/2015,280.47,,1334,Camisa!!,Roupas,5217,john curry,SP,Boleto,15.15,
Juarez Group,1974-11-29 23:02:20,,183.0,1335,Notebook ,Alimentos,8541,Benjamin Montgomery,SP,cartao,,98.0
Buckley and Sons,1978-05-02 13:10:58,381.14,50.0,1336,Camisa,Roupas,8308,Jeanne Hayes,SP,Cartão,0.32,
Murphy-Peterson Str.,2024-09-16 23:29:33,311.33,-3.0,1337,Chocolate ,Roupas,1051,Emily Bell,MG,Cartão,1.54,100.0
Mills-Rosales,1976-11-24,416.89,,1338,Tênis!!,Alimentos,1481,maria valdez,RS,Boleto,,49.0
"White, Schmidt and Collins Str.",2023-12-17 17:55:38,141.18,,1339,Notebook,Eletrônicos,1157,Dr. Carlos Hebert,MG,Boleto,22.32,
"Miller, Schmidt and Osborn",1986-11-27 10:21:59,498.98,,1340,Chocolate ,Roupas,3412,lauren gardner,SP,Cartão,2.61,
"Gonzalez, Lara and Turner Str.",21/04/1991,450.97,-47.0,1341,Café,Eletrônicos,1642,mikayla robinson,SP,cartao,,58.0
Keith Ltd,2004-03-02,178.86,,1342,Camisa!!,Alimentos,9648,robert underwood,SP,Boleto,26.31,
allen-carroll,03/03/2025,222.1,,1343,Chocolate!!,Eletrônicos,9382,Rachel Johnson,RJ,Cartão,,-2.0
robertson ltd,22/03/2008,,,1344,Tênis!!,Eletrônicos,2285,Pamela Bailey,RS,Boleto,,16.0
Weaver-Gomez Str.,27/07/2007,,-25.0,1345,Chocolate ,Alimentos,1515,Andrew Robertson,RS,Pix,,63.0
"lane, reed and gonzalez",2023-07-17,,170.0,1346,Tênis!!,Alimentos,2889,susan moore,RS,Boleto,,80.0
Miller Ltd Str.,2017-05-21 22:39:54,361.19,,1347,Café ,Roupas,3593,Peter Leonard,RS,Cartão,,45.0
burke-cannon,2016-05-21 11:32:53,,,1348,Smartphone ,Roupas,3542,Cindy Carroll,SP,cartao,21.91,20.0
"Dean, Murillo and Anderson",2007-07-28 03:11:29,,177.0,1349,Camisa!!,Alimentos,1994,Joseph Bradford,BA,Pix,,
"Allen, Howard and Gonzalez Str.",2023-12-07,,,1350,Chocolate!!,Roupas,1222,Jesse Lutz,MG,Cartão,,49.0
Phillips Inc Str.,1985-05-29 02:25:44,,,1351,Notebook,Alimentos,1028,Shaun Young,RS,Pix,25.39,
Burke PLC,2000-06-28,304.05,,1352,Café!!,Eletrônicos,3649,Sarah Yu,SP,Boleto,,8.0
"Hoffman, Wilson and Montgomery",1973-10-12 13:25:28,,,1353,Chocolate ,Eletrônicos,8117,ricky hansen,BA,Boleto,10.94,
"cook, smith and jenkins",2011-01-22,,154.0,1354,Café ,Alimentos,1084,Brian Guzman,RJ,Pix,10.94,-2.0
Henry-Pope Str.,1975-10-05,314.25,128.0,1355,Café,Alimentos,3664,jaime wilkinson,SP,cartao,,
Ortiz-Medina,2004-03-31 20:53:29,322.35,,1356,Notebook,Alimentos,9120,caitlin wagner,MG,cartao,,74.0
Kirk-Rodriguez,2006-02-04 07:06:13,423.06,,1357,Chocolate!!,Roupas,3321,Erica Benton,BA,Boleto,-0.98,33.0
becker inc,2017-03-15,-94.67,,1358,Notebook!!,Alimentos,5342,Aaron Lamb,MG,cartao,13.71,
smith and sons,2018-11-02 09:45:56,,60.0,1359,Chocolate,Eletrônicos,3502,kathleen black,RJ,Cartão,,
stevens-edwards,22/02/1979,-73.82,10.0,1360,Notebook ,Eletrônicos,4474,Madison Walters,RJ,cartao,,92.0
"henry, hall and scott",2018-10-08,434.2,,1361,Smartphone ,Roupas,3515,jessica griffith,BA,Boleto,10.86,
Williams Inc,28/12/2018,,74.0,1362,Smartphone!!,Alimentos,4881,Brian Farmer,RJ,Cartão,24.37,
Olsen Inc,1973-06-04 03:02:43,,-27.0,1363,Notebook ,Eletrônicos,6230,molly navarro,MG,Pix,23.79,-1.0
"Richardson, Russell and Gill",29/07/1991,-10.37,,1364,Tênis ,Roupas,4306,Cody Rocha,SP,Boleto,13.39,20.0
"Gonzales, Logan and Mitchell Str.",13/09/1982,82.76,-46.0,1365,Tênis!!,Roupas,2327,Eric Figueroa,RS,Cartão,,20.0
"Walker, Oneill and Crawford Str.",1972-12-03 13:27:39,332.6,-11.0,1366,Camisa ,Eletrônicos,1028,matthew allen,RS,Pix,,
Long-Pace Str.,1972-03-06 13:56:40,329.28,,1367,Camisa ,Roupas,6618,Kevin Johnson,SP,Cartão,,
Phillips Inc Str.,31/01/2008,,,1368,Tênis ,Alimentos,4703,Donna Contreras,BA,Pix,,94.0
Mooney-Holloway Str.,2020-12-14,,132.0,1369,Tênis ,Eletrônicos,1066,Shannon Tucker,RJ,Pix,,20.0
"mckenzie, johnson and ortiz",1977-05-24,,-22.0,1370,Camisa,Eletrônicos,8731,Amber Charles,RJ,Boleto,28.04,84.0
Ryan Group Str.,2013-01-10,,,1371,Smartphone,Eletrônicos,4177,deborah rogers,SP,Pix,,
Garrison-Bradley Str.,24/10/2017,,131.0,1372,Café!!,Eletrônicos,9213,Matthew Barker,SP,cartao,15.1,
Taylor-Graham,2015-04-08 10:06:22,,-37.0,1373,Chocolate ,Roupas,5127,bryan richmond,RJ,Pix,,38.0
"Santos, Williams and Parker",2017-09-27 17:52:00,,,1374,Chocolate,Roupas,6472,Brenda Moore,RS,Boleto,,62.0
"Allison, Mathis and Davis Str.",2022-04-27 09:03:38,,,1375,Café!!,Roupas,1946,crystal hoffman,SP,cartao,2.23,
Fernandez-Brock,2001-09-14,,,1376,Camisa ,Alimentos,7106,richard wagner,MG,Pix,,
"Bennett, Jackson and Valdez Str.",1994-01-27 10:04:49,,55.0,1377,Chocolate ,Eletrônicos,2394,Ethan Baker,MG,Pix,,
Hansen-Rangel,1977-06-21,,,1378,Café!!,Alimentos,9564,Michael Jones,RJ,Cartão,,
Blevins-Murphy Str.,19/07/2006,168.59,-26.0,1379,Café ,Alimentos,8595,Brittany Mendoza,BA,cartao,,
"Bennett, Lowe and Barry",1995-06-17,,133.0,1380,Camisa,Eletrônicos,6508,Scott Davis,RJ,Cartão,20.48,
Wilson-Hall Str.,1998-01-09,29.4,,1381,Camisa,Roupas,4702,Gerald Daniels,SP,cartao,,45.0
Juarez-Smith,1984-03-05,471.74,77.0,1382,Tênis,Roupas,7327,Joseph Mcdonald,RJ,Cartão,26.82,55.0
stout plc,19/07/2005,,186.0,1383,Chocolate ,Roupas,5640,Sarah Ayala,RS,cartao,16.18,86.0
Carr-Collins,1998-12-18,338.78,,1384,Smartphone ,Alimentos,3623,Audrey Harris,SP,cartao,21.83,49.0
"Estrada, Smith and Phillips",2009-08-17,,,1385,Camisa,Eletrônicos,4067,Julia Thompson,MG,Boleto,5.94,90.0
"Hernandez, Rosales and Kelly Str.",31/03/1991,-91.63,,1386,Camisa,Alimentos,2009,Melissa Brown,RJ,Boleto,25.62,
"Arnold, Erickson and Robinson",30/08/2014,,,1387,Café,Alimentos,9818,elizabeth cunningham,RS,Pix,,8.0
"Cook, Paul and Cox Str.",1971-11-02 19:41:17,301.21,,1388,Tênis ,Eletrônicos,2943,Lisa Schneider,SP,Pix,,
"Guzman, Anderson and Robinson",1989-07-14,,21.0,1389,Chocolate,Roupas,4737,jon smith,MG,Boleto,,
"Dean, Fitzgerald and Gordon",1979-06-09,256.13,172.0,1390,Tênis ,Alimentos,9262,Craig Smith,MG,Pix,5.18,83.0
Matthews-Todd,2025-11-04,238.31,,1391,Café ,Roupas,5668,Eric Lane,SP,cartao,,88.0
Potts LLC,1995-02-17,,162.0,1392,Tênis!!,Eletrônicos,3754,Tom Tucker,SP,Boleto,,71.0
Rose Inc,1986-09-18,,-6.0,1393,Camisa,Roupas,1046,Paula Miller,SP,Boleto,7.65,22.0
Burton PLC,1977-09-17,56.0,,1394,Camisa!!,Roupas,8821,Luis Conner,RS,cartao,9.4,
"Knight, Palmer and Daniels Str.",2014-08-13,,,1395,Notebook!!,Alimentos,4781,Dawn Robinson,RJ,cartao,,63.0
Johnson and Sons,12/12/2001,-89.88,-46.0,1396,Camisa!!,Roupas,1701,Justin Miller,RS,cartao,,60.0
Sullivan-Montgomery,1989-01-22 05:48:56,-10.36,-32.0,1397,Smartphone!!,Eletrônicos,4803,desiree mendez,MG,Pix,3.31,58.0
swanson-richardson,1993-05-13 01:04:50,300.58,172.0,1398,Café ,Eletrônicos,1581,Brian Fowler,RS,Boleto,21.02,
"Beard, Davis and Miller Str.",19/11/2008,387.18,-49.0,1399,Tênis ,Roupas,6207,Danielle Turner,MG,Cartão,,66.0
Carlson-Harris,09/01/1987,,82.0,1400,Tênis!!,Roupas,3289,Ruben Moran,BA,Cartão,5.37,
Caldwell-Alvarez Str.,2000-01-06 01:28:17,,,1401,Tênis ,Alimentos,3820,David Cantrell,SP,Boleto,,
Davis and Sons Str.,27/04/2015,253.77,,1402,Camisa!!,Alimentos,2367,Matthew Miller,MG,cartao,-9.78,
Gill and Sons Str.,2022-08-08 11:08:00,390.18,4.0,1403,Tênis,Roupas,1776,Jill Hardin,RJ,Pix,21.22,19.0
Moreno-Kim,2007-05-13 15:10:35,465.91,,1404,Camisa ,Eletrônicos,2958,Dustin Cooper,SP,Cartão,21.05,
Leon Group,12/12/2009,,-35.0,1405,Notebook ,Eletrônicos,7194,phillip ochoa,RJ,Boleto,16.4,
"Williams, Brown and Cohen",2025-10-08,122.63,,1406,Tênis ,Roupas,9779,victoria young,SP,cartao,28.73,
"Wade, Martin and Ashley Str.",08/06/1999,,64.0,1407,Notebook,Eletrônicos,3662,Jose Rodriguez,BA,cartao,22.49,54.0
johnson-glover,1989-10-31,,,1408,Tênis,Eletrônicos,3089,paul gardner,RJ,cartao,0.72,
Williams-Krause,1997-07-10,79.34,199.0,1409,Tênis!!,Alimentos,5180,Manuel Thompson,RS,Pix,10.51,
Hansen-Sheppard,11/12/2025,199.88,,1410,Smartphone,Eletrônicos,6746,ellen howard,RS,Boleto,4.5,28.0
Hernandez-Burton,17/12/1990,,,1411,Camisa!!,Alimentos,9842,Jaime Butler,BA,Pix,,
"Mclaughlin, Rivera and Briggs Str.",1980-11-07,,,1412,Chocolate ,Roupas,9076,sarah johnson,RJ,Boleto,16.64,
"Haynes, Landry and Gibson",1976-02-18 16:04:39,,,1413,Smartphone,Eletrônicos,7652,kimberly johnson,BA,Pix,,
Roman LLC,1979-04-23 07:47:23,63.94,-45.0,1414,Chocolate,Roupas,8290,Tyler Poole,RJ,Cartão,,23.0
Garcia-Willis,2018-05-28,,19.0,1415,Tênis!!,Eletrônicos,8678,jennifer rich,MG,Cartão,24.66,42.0
bell and sons,1992-04-17,,166.0,1416,Smartphone ,Alimentos,8556,David Weiss,RJ,Pix,,
Moore-Padilla Str.,1978-09-20 07:08:04,336.23,0.0,1417,Notebook!!,Roupas,9213,Patrick Garner,RS,Cartão,,47.0
Edwards Inc,1992-09-26 06:35:27,,,1418,Camisa ,Alimentos,6255,Kimberly Paul,RJ,Pix,5.8,
"Espinoza, Ward and Rodriguez Str.",1999-05-17,,27.0,1419,Smartphone ,Alimentos,1677,Amy Knapp,RS,Cartão,,
"Knapp, Wood and Dunlap",2011-11-14 09:17:23,70.92,30.0,1420,Camisa!!,Eletrônicos,6322,lori little,MG,Boleto,6.67,
"Hendrix, Lee and Skinner",2024-08-29 17:38:28,-12.08,,1421,Notebook!!,Eletrônicos,7311,Sara Valentine,BA,Boleto,,
Davis-Palmer,20/06/2020,319.08,,1422,Smartphone,Eletrônicos,8064,samantha woods,BA,Cartão,-7.25,
Nicholson-Spears Str.,03/04/2012,,,1423,Café!!,Alimentos,1350,matthew andersen,RJ,Pix,18.31,54.0
buchanan llc,2010-05-06 00:06:17,,,1424,Notebook ,Roupas,1990,Miguel Burke,SP,Boleto,15.05,2.0
Gomez-Weiss,2007-11-26,,88.0,1425,Smartphone!!,Eletrônicos,1419,Jonathan Henson,MG,Boleto,,-5.0
,1987-01-17 18:37:05,,12.0,1426,Camisa!!,Alimentos,3094,Kim Shaw,BA,Pix,21.38,
Proctor-Franco Str.,1989-07-16,116.92,,1427,Smartphone ,Alimentos,2250,Natalie Bond,SP,Cartão,,37.0
"Shaw, Terry and Strickland",1970-08-09,,121.0,1428,Café ,Eletrônicos,7447,corey powell,RS,Cartão,-2.46,22.0
carter-daniel,2001-12-05 21:02:21,,,1429,Camisa,Eletrônicos,4397,Yvette Evans,RS,cartao,,
Morgan-Williams,2012-07-17 09:38:02,,,1430,Smartphone!!,Roupas,8043,Marcus Marks,MG,cartao,,
Beck PLC Str.,28/01/1972,78.36,,1431,Tênis,Alimentos,1089,shane murphy,SP,Cartão,,60.0
Smith-Merritt Str.,23/04/1970,-73.68,,1432,Café!!,Eletrônicos,8565,jon jones,RS,Cartão,,70.0
Skinner-Stevenson,1989-04-08 22:56:45,137.23,128.0,1433,Smartphone!!,Roupas,9117,michael williams,SP,Cartão,,40.0
Daniels-Chen,08/08/2011,,81.0,1434,Camisa ,Roupas,6090,michelle peterson,MG,Cartão,-7.22,50.0
"Payne, Hoffman and Jones",2006-01-29,,,1435,Tênis!!,Eletrônicos,5863,Bridget Perry,RJ,Pix,9.84,58.0
Hebert-Grimes Str.,1983-03-24,,127.0,1436,Camisa,Roupas,7954,Sarah Ruiz,MG,Cartão,9.45,
burns plc,03/05/1983,,18.0,1437,Camisa,Alimentos,4136,Matthew Tanner Jr.,RJ,Boleto,,-5.0
"gray, hampton and smith",03/08/2014,-32.74,,1438,Camisa ,Alimentos,8356,Kayla Cohen,RJ,Boleto,3.1,
Phillips and Sons Str.,21/04/2008,457.11,,1439,Notebook ,Eletrônicos,9025,Christopher Jackson,RJ,Cartão,5.31,91.0
Taylor-Jones,1982-12-23 12:36:03,,20.0,1440,Camisa ,Roupas,3749,John Leon,RS,Cartão,,
Miller-Horn,1994-12-14,,,1441,Smartphone,Alimentos,4991,Phillip Cook,BA,Cartão,22.7,95.0
Thornton-Davenport,03/07/1995,,,1442,Notebook!!,Eletrônicos,1989,Brian Perez,BA,Pix,,
"delgado, bradley and sullivan",1971-02-11 05:07:42,,,1443,Tênis,Alimentos,9262,terry williams,SP,Pix,10.66,6.0
Quinn PLC,2013-05-23,318.5,81.0,1444,Camisa!!,Alimentos,9332,Patricia Ray,MG,cartao,,
"lopez, perkins and russo",14/07/1999,,,1445,Café ,Roupas,6297,Kathryn Hall,SP,cartao,,
ramirez-simmons,1977-02-19,362.21,,1446,Tênis ,Roupas,3736,Joshua Cortez,RS,Cartão,2.14,63.0
Allen-Davis,1991-01-29,,116.0,1447,Chocolate!!,Roupas,5013,Brittany Rodgers,SP,Pix,-1.59,
costa-parsons,2006-08-08,,,1448,Camisa ,Alimentos,4916,Mary Kelly MD,MG,cartao,17.92,
"Nelson, Santiago and Jackson",29/04/1978,,,1449,Café ,Roupas,2991,Emily Bentley,RS,Cartão,13.87,37.0
"Saunders, Brooks and Berry",21/06/2024,,,1450,Chocolate,Roupas,8836,Laurie Jones,RS,Boleto,6.72,26.0
"Parker, Nguyen and Diaz",1971-04-08,218.29,25.0,1451,Notebook!!,Alimentos,4888,Christopher Young,SP,cartao,,77.0
Pierce Group Str.,27/11/1996,,,1452,Camisa ,Eletrônicos,3805,tracey dunlap,MG,Cartão,-8.4,
romero-rivera,1970-04-12 23:20:56,492.24,32.0,1453,Camisa ,Eletrônicos,7841,Timothy Stevens,RJ,Cartão,-5.62,27.0
"Walters, Walker and Boyd",05/09/1974,-88.64,152.0,1454,Camisa,Alimentos,1587,larry miller,BA,Pix,,
miller and sons,1991-11-06,308.06,,1455,Tênis!!,Roupas,6886,Zachary Owens,SP,Pix,27.06,
King LLC Str.,2012-06-27 00:08:27,460.82,-22.0,1456,Tênis!!,Eletrônicos,5131,Tara Dorsey,MG,Boleto,,
Sampson Inc,2007-01-25,214.84,54.0,1457,Notebook ,Roupas,7465,Nicholas Jones,SP,Pix,,
"house, love and ortega",13/07/1986,87.55,,1458,Café,Alimentos,9196,Nancy Ponce,RS,Pix,,
"Mendez, Perez and Erickson",07/02/1991,421.69,38.0,1459,Café ,Roupas,1068,Robert Jackson,MG,cartao,-3.06,11.0
"Nolan, Young and Thornton",1997-07-27,430.83,145.0,1460,Smartphone!!,Roupas,6211,meredith davenport,RJ,Boleto,,
"Velez, Greene and Brown Str.",04/12/1970,,-18.0,1461,Chocolate ,Eletrônicos,9338,Chelsea Stewart,RJ,Cartão,0.66,
Nash PLC,22/07/2011,373.83,39.0,1462,Café ,Eletrônicos,2280,Timothy Mcdaniel,BA,Pix,,
mckenzie-knight,1985-07-09,40.84,,1463,Tênis ,Alimentos,8587,Emily Reed,RJ,cartao,-1.42,53.0
Rose PLC,2020-03-05 19:52:56,362.42,,1464,Tênis ,Alimentos,3051,angela anderson,MG,Pix,0.09,
Gonzales-Simmons,2012-09-27,,-3.0,1465,Chocolate,Alimentos,7395,Jennifer Bailey,MG,Cartão,20.63,-3.0
Martin Inc,25/11/2008,,46.0,1466,Notebook!!,Eletrônicos,1167,justin hines,RJ,Boleto,22.47,21.0
"Powell, Walker and Alexander Str.",19/02/1997,,194.0,1467,Camisa ,Eletrônicos,2943,Shawn Rios,MG,Cartão,,58.0
